episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
334,0.243327,0.267005,-0.002326,0.000222,-2.347699,0.004194,30,3853.261155
335,0.233204,0.277128,0.002232,0.000037,-2.347085,0.000504,30,3865.203843
336,0.234976,0.275356,0.001308,0.000068,-2.345482,0.000739,30,3876.407938
337,0.233665,0.276667,0.001050,0.000121,-2.344110,0.000926,30,3887.369216
338,0.241259,0.269073,0.000841,0.000080,-2.342512,0.001459,30,3899.519489
339,0.243124,0.267208,-0.000070,0.000043,-2.342612,0.001225,30,3910.433860
340,0.232801,0.277531,0.006756,0.000065,-2.341930,0.000302,30,3920.094264
341,0.242293,0.268039,0.003927,0.000103,-2.341251,0.001281,30,3929.512016
342,0.241643,0.268688,-0.002940,0.000181,-2.341410,0.004574,30,3939.248428
343,0.233980,0.276352,-0.004904,0.000137,-2.340838,0.002241,30,3948.890097
344,0.231279,0.279053,-0.002040,0.000043,-2.340527,0.000989,30,3958.576241
345,0.234091,0.276241,-0.003663,0.000080,-2.340798,0.001473,30,3968.579045
346,0.233229,0.277103,-0.002319,0.000033,-2.339762,0.003922,30,3977.997733
347,0.228770,0.281562,0.003428,0.000114,-2.339148,0.002778,30,3987.884315
348,0.239666,0.270666,-0.003380,0.000061,-2.337607,0.004450,30,3998.754414
349,0.226631,0.283701,-0.002485,0.000093,-2.336146,0.000500,30,4008.974900
350,0.230831,0.279501,0.002881,0.000085,-2.334872,0.000509,30,4019.103867
351,0.229413,0.280919,-0.002079,0.000023,-2.333031,0.000958,30,4028.879709
352,0.231943,0.278388,0.002014,0.000127,-2.332195,0.002738,30,4038.308832
353,0.232999,0.277333,-0.000292,0.000036,-2.333501,0.004788,30,4048.653502
354,0.230625,0.279707,-0.001506,0.000118,-2.333580,0.002059,30,4059.272623
355,0.231682,0.278650,0.001135,0.000101,-2.332075,0.003166,30,4069.329010
356,0.226219,0.284113,0.001552,0.000082,-2.331123,0.002030,30,4078.913736
357,0.229973,0.280359,-0.002692,0.000187,-2.330711,0.000707,30,4089.917610
358,0.232870,0.277462,0.000210,0.000049,-2.329264,0.001521,30,4103.574533
359,0.234520,0.275812,-0.000065,0.000093,-2.327612,0.001338,30,4116.959083
360,0.231933,0.278399,0.003277,0.000028,-2.327519,0.001060,30,4130.912167
361,0.237728,0.272604,0.002817,0.000054,-2.327891,0.000523,30,4145.207763
362,0.230747,0.279585,0.000486,0.000065,-2.326214,0.002098,30,4154.774795
363,0.231466,0.278866,-0.000705,0.000087,-2.323174,0.001688,30,4164.570756
364,0.237377,0.272955,-0.000786,0.000039,-2.321975,0.004393,30,4176.851510
365,0.228824,0.281508,-0.005864,0.000063,-2.321439,0.003761,30,4187.236850
366,0.232724,0.277608,-0.000580,0.000038,-2.321234,0.001404,30,4197.841984
367,0.235267,0.275064,-0.002642,0.000062,-2.320028,0.002507,30,4214.368767
368,0.233823,0.276509,-0.002408,0.000070,-2.319982,0.002777,30,4226.300698
369,0.237327,0.273005,0.001566,0.000047,-2.319905,0.000860,30,4238.129094
370,0.233989,0.276343,-0.000305,0.000168,-2.321757,0.000885,30,4250.081324
371,0.235900,0.274431,-0.001732,0.000049,-2.323852,0.002271,30,4260.636400
372,0.236861,0.273471,-0.000835,0.000101,-2.323986,0.000441,30,4270.380011
373,0.232804,0.277528,0.001577,0.000056,-2.323078,0.001237,30,4284.484297
374,0.238136,0.272196,-0.000054,0.000041,-2.320553,0.001943,30,4297.972668
375,0.239134,0.271198,0.002928,0.000069,-2.317406,0.002714,30,4309.000497
376,0.243029,0.267303,-0.003698,0.000029,-2.313788,0.003520,30,4323.196181
377,0.236139,0.274192,0.004891,0.000018,-2.312356,0.002658,30,4337.364517
378,0.227426,0.282906,0.000149,0.000057,-2.311080,0.002818,30,4351.880512
379,0.239669,0.270663,-0.000646,0.000066,-2.309496,0.001006,30,4359.134956
380,0.237441,0.272891,0.000777,0.000057,-2.307867,0.001572,30,4371.998346
381,0.233094,0.277237,0.000168,0.000035,-2.305264,0.000978,30,4383.234720
382,0.239304,0.271028,0.002141,0.000018,-2.302472,0.001814,30,4394.547331
383,0.242862,0.267470,-0.003144,0.000045,-2.301284,0.002231,30,4406.316182
384,0.233572,0.276760,-0.002471,0.000077,-2.299905,0.002383,30,4417.148774
385,0.230026,0.280306,0.002297,0.000090,-2.298635,0.003198,30,4428.392722
386,0.229507,0.280824,-0.004315,0.000054,-2.296789,0.003444,30,4440.872299
387,0.238322,0.272009,0.004642,0.000047,-2.294545,0.002956,30,4453.640899
388,0.231554,0.278777,0.003487,0.000132,-2.292801,0.001744,30,4465.321097
389,0.233533,0.276799,0.001492,0.000047,-2.291570,0.000227,30,4477.232303
390,0.235062,0.275270,-0.001977,0.000109,-2.290344,0.001502,30,4489.709460
391,0.232588,0.277744,-0.004901,0.000071,-2.289880,0.003305,30,4503.778183
392,0.243589,0.266743,-0.001365,0.000176,-2.288618,0.002138,30,4516.302030
393,0.239815,0.270517,-0.001411,0.000094,-2.285572,0.001255,30,4528.145447
394,0.238164,0.272168,-0.002552,0.000035,-2.282259,0.001136,30,4538.863192
395,0.242747,0.267585,-0.001999,0.000179,-2.280922,0.003230,30,4550.407099
396,0.232898,0.277434,-0.001833,0.000100,-2.279918,0.000447,30,4562.316071
397,0.231056,0.279276,-0.002028,0.000053,-2.279050,0.001663,30,4573.919423
398,0.237477,0.272855,0.001701,0.000065,-2.277508,0.001883,30,4586.282606
399,0.229058,0.281274,0.001128,0.000085,-2.277232,0.000455,30,4597.850024
400,0.234445,0.275887,-0.003519,0.000052,-2.276751,0.004136,30,4609.408478
401,0.240453,0.269878,0.002972,0.000137,-2.276601,0.003183,14,4622.484378
402,0.232299,0.278033,-0.004667,0.000072,-2.275248,0.002635,30,4635.919554
403,0.222712,0.287620,0.002185,0.000095,-2.273650,0.001276,30,4651.257449
404,0.232255,0.278077,0.000663,0.000068,-2.272716,0.000594,30,4666.817955
405,0.228080,0.282252,0.001559,0.000091,-2.272064,0.002788,30,4682.299608
406,0.227234,0.283098,-0.000113,0.000072,-2.272565,0.001292,30,4697.922577
407,0.228225,0.282107,-0.001572,0.000044,-2.272465,0.003319,30,4713.029914
408,0.232697,0.277635,-0.003559,0.000047,-2.270252,0.003038,30,4724.166204
409,0.225975,0.284357,0.001700,0.000033,-2.268271,0.002280,30,4735.831327
410,0.223225,0.287107,0.000610,0.000054,-2.265406,0.002776,30,4746.995736
411,0.227954,0.282378,0.002292,0.000039,-2.263650,0.001878,30,4757.118454
412,0.223543,0.286789,0.000627,0.000074,-2.264703,0.002188,30,4766.944942
413,0.227516,0.282816,-0.002962,0.000065,-2.265832,0.001779,30,4777.459566
414,0.229887,0.280445,0.004665,0.000034,-2.264960,0.001381,30,4787.354511
415,0.229480,0.280852,0.003241,0.000021,-2.263243,0.000725,30,4797.806903
416,0.224931,0.285401,-0.006601,0.000075,-2.261578,0.001876,30,4808.069144
417,0.227016,0.283316,-0.002885,0.000052,-2.261520,0.001313,30,4817.855931
418,0.227059,0.283273,0.000384,0.000107,-2.261292,0.000478,30,4827.736210
419,0.222719,0.287613,0.000324,0.000073,-2.261813,0.000595,30,4836.868238
420,0.222630,0.287702,-0.004102,0.000054,-2.260989,0.000736,30,4846.690669
421,0.219545,0.290787,-0.002729,0.000039,-2.260677,0.000913,30,4857.315421
422,0.220162,0.290170,-0.001733,0.000099,-2.261159,0.000909,30,4868.548860
423,0.220690,0.289642,-0.009161,0.000148,-2.260254,0.002846,30,4879.162006
424,0.222847,0.287485,-0.001576,0.000032,-2.258608,0.003700,30,4890.047595
425,0.219246,0.291086,0.001460,0.000067,-2.256177,0.000433,30,4899.888190
426,0.221773,0.288558,0.001623,0.000054,-2.252947,0.002777,30,4909.292261
427,0.220161,0.290171,-0.004338,0.000039,-2.249841,0.002242,30,4918.884822
428,0.224981,0.285351,-0.002827,0.000098,-2.247857,0.002268,30,4929.423668
429,0.220247,0.290085,-0.000854,0.000125,-2.246787,0.000827,30,4940.070936
430,0.226129,0.284203,-0.002018,0.000108,-2.245299,0.002773,30,4950.033200
431,0.220368,0.289964,0.000133,0.000057,-2.244629,0.002161,30,4960.211121
432,0.218166,0.292165,-0.000984,0.000153,-2.244086,0.000832,30,4969.756197
433,0.216751,0.293581,-0.003432,0.000099,-2.242499,0.002305,30,4979.751612
434,0.217414,0.292918,0.001906,0.000055,-2.240860,0.001177,30,4991.344354
435,0.230293,0.280039,0.001624,0.000094,-2.238681,0.002183,30,5001.696890
436,0.219509,0.290822,0.001130,0.000095,-2.237059,0.001280,30,5012.124065
437,0.220083,0.290248,-0.001462,0.000066,-2.235185,0.002739,30,5022.546661
438,0.220175,0.290156,-0.002751,0.000056,-2.234161,0.002196,30,5032.416678
439,0.237233,0.273099,-0.004087,0.000277,-2.233858,0.002262,30,5042.047764
440,0.216046,0.294286,0.000234,0.000117,-2.233300,0.002045,30,5051.497778
441,0.213103,0.297228,-0.001435,0.000060,-2.233292,0.000855,30,5061.521368
442,0.214923,0.295409,-0.002471,0.000085,-2.233053,0.000638,30,5071.498616
443,0.216471,0.293861,-0.000721,0.000012,-2.231124,0.001805,30,5082.551949
444,0.214895,0.295437,-0.001983,0.000053,-2.226863,0.001166,30,5092.442588
445,0.215927,0.294405,-0.001276,0.000017,-2.223833,0.000580,30,5102.152958
446,0.215983,0.294349,-0.002047,0.000078,-2.222975,0.003986,30,5111.209066
447,0.213651,0.296680,-0.001527,0.000071,-2.221930,0.000975,30,5121.248412
448,0.214192,0.296139,0.000841,0.000078,-2.220040,0.001051,30,5131.348205
449,0.205210,0.305122,0.000170,0.000025,-2.219557,0.001644,30,5141.513182
450,0.213870,0.296461,0.001988,0.000110,-2.219073,0.002473,30,5151.612369
451,0.210171,0.300161,0.002493,0.000079,-2.217928,0.001487,30,5161.878441
452,0.210561,0.299771,-0.003038,0.000119,-2.216704,0.000692,30,5172.110221
453,0.210999,0.299333,0.000565,0.000048,-2.215424,0.001626,30,5183.391243
454,0.221694,0.288638,-0.004564,0.000193,-2.215055,0.003656,30,5193.776073
455,0.212876,0.297456,0.001050,0.000079,-2.214366,0.001229,30,5203.498251
456,0.219093,0.291239,0.001258,0.000050,-2.211986,0.000665,30,5214.154975
457,0.216747,0.293585,-0.000921,0.000030,-2.209960,0.003932,30,5224.389237
458,0.216738,0.293594,-0.002959,0.000044,-2.209373,0.000572,30,5234.596846
459,0.213432,0.296900,-0.004015,0.000054,-2.208668,0.002160,30,5243.900618
460,0.218160,0.292172,0.002776,0.000077,-2.207767,0.000781,30,5253.989905
461,0.209958,0.300373,-0.002787,0.000073,-2.206635,0.001384,30,5264.002179
462,0.207068,0.303263,0.001540,0.000065,-2.204006,0.003176,30,5274.300171
463,0.219958,0.290374,0.001400,0.000166,-2.201637,0.001278,30,5283.784324
464,0.208952,0.301380,0.000916,0.000139,-2.200498,0.003603,30,5293.120425
465,0.215363,0.294969,-0.001250,0.000080,-2.198005,0.001447,30,5302.809164
466,0.205459,0.304873,-0.000996,0.000210,-2.195097,0.000589,30,5312.677979
467,0.208841,0.301491,0.004735,0.000044,-2.193798,0.002590,30,5323.324506
468,0.212328,0.298004,0.000959,0.000072,-2.192708,0.001727,30,5333.675255
469,0.214054,0.296277,0.000567,0.000114,-2.192506,0.000403,30,5343.824088
470,0.209475,0.300857,-0.004395,0.000067,-2.192079,0.000303,30,5353.973678
471,0.212566,0.297766,-0.003156,0.000073,-2.190684,0.001316,30,5363.912899
472,0.209222,0.301110,-0.000938,0.000092,-2.188658,0.000377,30,5374.276508
473,0.208115,0.302217,0.003248,0.000115,-2.186452,0.001832,30,5384.388507
474,0.212080,0.298252,-0.000747,0.000063,-2.183785,0.001025,30,5395.117199
475,0.230910,0.279422,0.001657,0.000149,-2.181168,0.001245,30,5405.384738
476,0.258645,0.251686,-0.000764,0.000524,-2.180015,0.003511,30,5415.613867
477,0.222144,0.288188,-0.002045,0.000303,-2.179914,0.003809,30,5425.477437
478,0.211884,0.298448,0.000694,0.000078,-2.178823,0.001438,30,5436.112703
479,0.217748,0.292584,0.001285,0.000185,-2.177183,0.001459,30,5446.179418
480,0.210182,0.300150,0.001442,0.000104,-2.177173,0.000755,30,5455.896579
481,0.207933,0.302399,-0.001961,0.000053,-2.176113,0.000810,30,5466.015881
482,0.211386,0.298946,0.003924,0.000092,-2.174987,0.001845,30,5476.247093
483,0.216006,0.294326,-0.000326,0.000042,-2.173642,0.001057,30,5487.140043
484,0.221332,0.289000,-0.003446,0.000087,-2.173524,0.002856,30,5497.021227
485,0.212177,0.298155,0.002629,0.000112,-2.174569,0.000339,30,5507.015745
486,0.211393,0.298939,0.001701,0.000092,-2.175582,0.000592,30,5516.870699
487,0.214207,0.296125,-0.001231,0.000049,-2.176640,0.002421,30,5526.077683
488,0.213291,0.297040,0.001826,0.000097,-2.177316,0.000539,30,5535.431409
489,0.207701,0.302631,-0.002968,0.000037,-2.177102,0.001280,30,5545.129317
490,0.209503,0.300828,-0.004780,0.000058,-2.176775,0.002491,30,5554.824205
491,0.212307,0.298025,0.000200,0.000072,-2.177618,0.002246,30,5564.162850
492,0.215425,0.294907,-0.000874,0.000056,-2.176251,0.000090,30,5574.260818
493,0.214037,0.296295,-0.004205,0.000076,-2.174701,0.001374,30,5584.131312
494,0.205615,0.304717,-0.004575,0.000072,-2.174243,0.000595,30,5593.854424
495,0.209568,0.300764,-0.000438,0.000116,-2.173264,0.002204,30,5602.376020
496,0.208840,0.301492,-0.002827,0.000087,-2.171246,0.001496,30,5611.419595
497,0.207147,0.303184,0.002513,0.000034,-2.170014,0.000878,30,5620.237310
498,0.207131,0.303201,0.002023,0.000059,-2.169887,0.001048,30,5629.160417
499,0.203812,0.306520,0.002065,0.000169,-2.168122,0.000558,30,5637.943124
500,0.210871,0.299461,0.004257,0.000056,-2.166894,0.000935,30,5647.139944
501,0.213735,0.296597,-0.000026,0.000119,-2.166183,0.003873,30,5655.910186
502,0.206425,0.303907,0.000960,0.000207,-2.165314,0.002990,30,5665.059429
503,0.211999,0.298333,0.003112,0.000062,-2.163831,0.001345,30,5673.924388
504,0.200745,0.309587,-0.002223,0.000094,-2.162123,0.000651,30,5682.955357
505,0.200715,0.309617,0.002341,0.000098,-2.158764,0.000600,30,5693.020792
506,0.206958,0.303374,-0.000138,0.000075,-2.157247,0.000906,30,5702.348062
507,0.194916,0.315416,0.002383,0.000094,-2.155411,0.000040,30,5712.171514
508,0.201962,0.308370,-0.004122,0.000048,-2.153331,0.000886,30,5721.637138
509,0.203737,0.306594,-0.000199,0.000092,-2.152261,0.000647,30,5731.929156
510,0.204217,0.306115,0.001784,0.000087,-2.150731,0.001274,30,5741.334605
511,0.214972,0.295360,-0.000623,0.000157,-2.149731,0.003406,30,5750.485516
512,0.202986,0.307346,-0.000717,0.000080,-2.148996,0.000535,30,5760.500542
513,0.198377,0.311954,-0.001034,0.000080,-2.147506,0.000823,30,5770.168218
514,0.199789,0.310542,0.000082,0.000020,-2.145689,0.001791,30,5779.768752
515,0.198234,0.312098,0.001641,0.000017,-2.144124,0.000105,30,5788.896424
516,0.202790,0.307542,0.000951,0.000142,-2.143116,0.001470,30,5797.959487
517,0.207773,0.302559,-0.000696,0.000144,-2.141528,0.001306,30,5807.120153
518,0.199837,0.310495,-0.001304,0.000101,-2.139694,0.000754,30,5817.062423
519,0.198506,0.311826,-0.002350,0.000111,-2.137990,0.000974,30,5826.386168
520,0.207165,0.303167,0.001952,0.000134,-2.135738,0.001005,30,5835.623857
521,0.210820,0.299512,-0.002111,0.000135,-2.133240,0.000768,30,5844.741051
522,0.200515,0.309817,-0.005432,0.000103,-2.131981,0.003231,21,5853.726243
523,0.222475,0.287857,-0.001748,0.000163,-2.130901,0.002135,30,5862.885670
524,0.208733,0.301598,0.001411,0.000060,-2.129173,0.000896,30,5871.914586
525,0.202897,0.307435,0.003448,0.000272,-2.127957,0.003416,30,5881.090435
526,0.217668,0.292664,-0.001372,0.000148,-2.127198,0.000851,30,5890.305857
527,0.207638,0.302694,0.003833,0.000069,-2.125512,0.001811,30,5899.301414
528,0.208991,0.301341,-0.004500,0.000062,-2.123492,0.001942,30,5908.669208
529,0.218561,0.291771,-0.002033,0.000099,-2.122008,0.001395,30,5917.839731
530,0.213007,0.297325,-0.001337,0.000133,-2.120266,0.001908,30,5926.728519
531,0.203503,0.306829,-0.000552,0.000047,-2.118680,0.001325,30,5935.441699
532,0.204883,0.305448,0.000090,0.000065,-2.115780,0.001308,30,5944.224875
533,0.202852,0.307479,-0.000963,0.000061,-2.112940,0.001297,30,5953.199465
534,0.204273,0.306059,-0.002811,0.000092,-2.111623,0.002866,30,5962.142899
535,0.229971,0.280361,0.000042,0.000270,-2.111525,0.002040,30,5972.901952
536,0.205038,0.305294,0.000025,0.000169,-2.110251,0.001356,30,5985.475721
537,0.210613,0.299719,0.003940,0.000063,-2.107866,0.000683,30,5996.341812
538,0.229910,0.280421,-0.002378,0.000107,-2.105208,0.001136,30,6009.297809
539,0.203430,0.306902,-0.001284,0.000239,-2.103257,0.003961,21,6021.739715
540,0.203480,0.306852,-0.000216,0.000095,-2.101479,0.003298,29,6034.732374
541,0.253840,0.256492,-0.002428,0.000600,-2.099622,0.002410,30,6048.327188
542,0.215869,0.294463,-0.001262,0.000393,-2.097011,0.002837,26,6059.557472
543,0.200798,0.309534,-0.000408,0.000110,-2.095112,0.002604,27,6067.037263
544,0.250241,0.260091,0.003043,0.000526,-2.092315,0.000457,30,6073.188659
545,0.269321,0.241011,0.003788,0.000341,-2.089443,0.001515,30,6079.364844
546,0.236590,0.273741,-0.005874,0.000520,-2.088747,0.004191,30,6085.564559
547,0.211074,0.299258,0.005261,0.000204,-2.088103,0.000232,30,6091.587592
548,0.207125,0.303207,-0.000481,0.000062,-2.087767,0.001403,30,6097.543332
549,0.205994,0.304338,0.005441,0.000158,-2.088311,0.001498,30,6103.654956
550,0.205223,0.305109,0.001084,0.000039,-2.086169,0.000836,30,6109.762592
551,0.203236,0.307096,0.000080,0.000073,-2.084474,0.001413,30,6115.773579
552,0.210963,0.299368,0.004101,0.000062,-2.082427,0.000766,30,6121.901386
553,0.223501,0.286831,-0.000439,0.000080,-2.079760,0.000912,30,6128.069890
554,0.212824,0.297508,-0.002728,0.000101,-2.078286,0.002978,30,6134.246530
555,0.206541,0.303790,-0.007607,0.000084,-2.077595,0.001589,30,6140.204318
556,0.199498,0.310834,-0.004299,0.000097,-2.077017,0.001480,30,6146.381492
557,0.223590,0.286742,0.003227,0.000177,-2.075074,0.000927,30,6152.430794
558,0.225778,0.284554,-0.004405,0.000083,-2.072208,0.002922,30,6158.670727
559,0.194283,0.316049,-0.003282,0.000262,-2.070895,0.000428,30,6164.719780
560,0.195621,0.314711,-0.001806,0.000081,-2.069683,0.000376,30,6170.769458
561,0.194475,0.315857,-0.001318,0.000091,-2.067963,0.001284,30,6176.821934
562,0.200344,0.309988,-0.004238,0.000123,-2.065851,0.000686,30,6182.842180
563,0.195960,0.314372,0.001527,0.000063,-2.063210,0.002825,30,6188.850633
564,0.214179,0.296153,-0.003263,0.000161,-2.060315,0.002414,30,6195.011967
565,0.194991,0.315341,0.003456,0.000170,-2.059137,0.000267,30,6200.999860
566,0.192152,0.318180,-0.002350,0.000100,-2.057371,0.000206,30,6206.882311
567,0.192144,0.318188,-0.001542,0.000050,-2.056495,0.000224,30,6212.904958
568,0.195914,0.314418,0.002715,0.000169,-2.055633,0.000189,30,6218.870995
569,0.197462,0.312870,0.002318,0.000116,-2.054500,0.000410,30,6224.946740
570,0.192924,0.317408,0.002781,0.000093,-2.052861,0.000281,30,6230.902843
571,0.193574,0.316758,0.000585,0.000104,-2.051351,0.000221,30,6236.850557
572,0.202192,0.308140,0.003534,0.000261,-2.050220,0.001745,30,6242.939559
573,0.210029,0.300302,-0.002332,0.000089,-2.048232,0.001379,30,6248.911326
574,0.195747,0.314585,-0.001104,0.000105,-2.046547,0.000497,30,6254.972834
575,0.199326,0.311006,0.003112,0.000111,-2.044704,0.000411,30,6261.317288
576,0.194752,0.315579,-0.005087,0.000065,-2.042583,0.001282,30,6267.466810
577,0.204778,0.305554,-0.002020,0.000259,-2.041228,0.002837,30,6273.465278
578,0.200681,0.309651,-0.000179,0.000045,-2.039901,0.000754,30,6279.484103
579,0.208513,0.301819,-0.003835,0.000069,-2.038745,0.000199,30,6285.486401
580,0.203656,0.306676,0.004949,0.000114,-2.036747,0.000105,30,6291.456312
581,0.200806,0.309525,0.004823,0.000121,-2.034290,0.001347,30,6297.377348
582,0.204628,0.305704,-0.001791,0.000103,-2.032397,0.000819,30,6303.417381
583,0.199532,0.310800,0.004356,0.000135,-2.030528,0.000618,30,6309.536421
584,0.208791,0.301541,-0.000921,0.000156,-2.028367,0.000448,30,6315.671462
585,0.201850,0.308482,0.000393,0.000110,-2.025978,0.002462,30,6321.797264
586,0.207012,0.303320,0.001086,0.000070,-2.023760,0.001795,30,6327.906002
587,0.238749,0.271583,-0.001672,0.000367,-2.023163,0.002755,30,6333.823263
588,0.200588,0.309743,0.000799,0.000394,-2.021324,0.002311,30,6339.722980
589,0.221708,0.288624,-0.000541,0.000224,-2.018591,0.000497,30,6345.796544
590,0.214527,0.295805,-0.006137,0.000101,-2.016554,0.000604,30,6351.891735
591,0.203696,0.306636,0.002308,0.000144,-2.014879,0.002658,30,6357.933353
592,0.206425,0.303907,0.004799,0.000100,-2.013421,0.000935,30,6363.963824
593,0.224109,0.286223,-0.003391,0.000143,-2.012302,0.001297,30,6369.876595
594,0.204335,0.305997,-0.000925,0.000138,-2.011965,0.001292,30,6375.947549
595,0.198302,0.312030,0.002238,0.000041,-2.010540,0.000131,30,6382.011778
596,0.206695,0.303636,-0.000049,0.000066,-2.008706,0.000365,30,6387.998915
597,0.198830,0.311501,-0.000513,0.000115,-2.006119,0.000385,30,6394.089373
598,0.208489,0.301842,-0.003088,0.000144,-2.004094,0.001429,30,6400.155829
599,0.191569,0.318763,-0.001964,0.000116,-2.002132,0.001636,30,6406.290089
600,0.198125,0.312207,-0.000345,0.000081,-1.998877,0.002166,30,6412.568512
601,0.194221,0.316111,0.002025,0.000103,-1.995656,0.000994,30,6418.652970
602,0.196029,0.314302,-0.000329,0.000028,-1.994139,0.000157,30,6424.728060
603,0.202546,0.307785,-0.001300,0.000082,-1.992288,0.001040,30,6430.958329
604,0.198938,0.311393,-0.002319,0.000090,-1.990289,0.002123,30,6437.050773
605,0.208692,0.301640,-0.002491,0.000160,-1.989595,0.000824,30,6442.931478
606,0.196679,0.313653,-0.002935,0.000096,-1.989005,0.000674,30,6448.944328
607,0.193636,0.316695,0.003863,0.000056,-1.987646,0.001359,30,6455.005886
608,0.197994,0.312338,0.005312,0.000060,-1.985200,0.000787,30,6461.133047
609,0.211687,0.298645,-0.001304,0.000093,-1.982950,0.000297,30,6467.064847
610,0.196078,0.314254,-0.002141,0.000122,-1.981283,0.001210,30,6473.052165
611,0.207357,0.302975,-0.002354,0.000192,-1.979286,0.000914,30,6479.038446
612,0.198276,0.312056,0.001753,0.000136,-1.976719,0.000040,30,6485.196440
613,0.204684,0.305648,0.000272,0.000088,-1.974073,0.001495,30,6491.228327
614,0.220339,0.289992,0.001334,0.000371,-1.971740,0.000376,30,6497.253022
615,0.239880,0.270451,-0.000743,0.000304,-1.969232,0.000316,30,6503.112210
616,0.262816,0.247516,-0.002942,0.000396,-1.967529,0.000269,30,6509.207723
617,0.233672,0.276660,0.000878,0.000278,-1.965768,0.003125,30,6515.230396
618,0.248150,0.262182,-0.006960,0.000362,-1.964529,0.000663,30,6521.176146
619,0.228650,0.281682,0.004318,0.000353,-1.963213,0.000046,30,6527.209627
620,0.225895,0.284437,-0.005872,0.000173,-1.961688,0.000534,30,6533.193881
621,0.243104,0.267227,-0.000091,0.000227,-1.961257,0.000385,30,6539.127326
622,0.232695,0.277637,-0.001593,0.000322,-1.960060,0.000249,30,6545.155071
623,0.234706,0.275626,-0.005534,0.000249,-1.959224,0.002006,30,6551.091033
624,0.261784,0.248548,-0.000875,0.000318,-1.958932,0.000458,30,6556.985394
625,0.248868,0.261464,-0.006014,0.000121,-1.957981,0.001829,30,6563.007329
626,0.263894,0.246438,0.000623,0.000301,-1.956940,0.001558,30,6569.085864
627,0.285396,0.224936,-0.001550,0.000187,-1.954911,0.001047,30,6575.084051
628,0.305087,0.205244,0.001645,0.000563,-1.952914,0.000533,30,6581.000455
629,0.329959,0.180372,-0.004329,0.001193,-1.951388,0.000614,30,6587.013779
630,0.310101,0.200231,0.003580,0.000440,-1.949918,0.000521,30,6593.048678
631,0.314119,0.196212,0.001828,0.000292,-1.947635,0.001481,30,6599.158626
632,0.366777,0.143555,-0.001953,0.001082,-1.945026,0.000402,30,6605.202607
633,0.368080,0.142252,0.004054,0.000332,-1.942778,0.001237,30,6611.289967
634,0.296249,0.214083,-0.000458,0.001243,-1.940508,0.002491,30,6617.320159
635,0.326575,0.183757,0.002474,0.000849,-1.939047,0.000152,30,6623.493029
636,0.321333,0.188998,0.003717,0.000303,-1.937512,0.000580,30,6629.394580
637,0.292357,0.217975,0.003238,0.000559,-1.935975,0.002048,30,6635.423098
638,0.335148,0.175184,-0.001697,0.000767,-1.933511,0.000325,30,6641.423423
639,0.304381,0.205951,-0.003688,0.000535,-1.932506,0.001737,30,6647.425885
640,0.457276,0.053056,-0.002137,0.004846,-1.931802,0.000587,30,6653.364009
641,0.423334,0.086997,-0.003972,0.000732,-1.929364,0.000093,30,6659.483760
642,0.398785,0.111547,-0.002654,0.000341,-1.927504,0.002481,26,6666.053812
643,0.283457,0.226875,-0.003254,0.002914,-1.926552,0.002804,30,6674.934863
644,0.280090,0.230242,-0.004078,0.000563,-1.925489,0.001635,30,6682.409169
645,0.317743,0.192589,-0.000312,0.000730,-1.923554,0.000578,30,6688.865139
646,0.337773,0.172559,-0.000422,0.000449,-1.921692,0.000125,30,6695.265294
647,0.307452,0.202880,0.000139,0.000560,-1.920125,0.000270,30,6701.752964
648,0.282433,0.227899,0.005327,0.000664,-1.918945,0.002423,30,6707.898755
649,0.224063,0.286269,0.000230,0.001008,-1.916271,0.002142,30,6713.909207
650,0.273861,0.236471,-0.001790,0.000570,-1.913198,0.000460,30,6719.886790
651,0.269082,0.241250,0.002585,0.000160,-1.909993,0.000630,30,6726.022005
652,0.255758,0.254574,-0.004275,0.000293,-1.907788,0.000887,30,6731.952152
653,0.219590,0.290742,-0.001736,0.000494,-1.906623,0.000520,30,6737.989513
654,0.222622,0.287710,-0.000327,0.000231,-1.905912,0.002602,30,6744.145184
655,0.266057,0.244275,0.003138,0.000555,-1.905252,0.001065,30,6750.246045
656,0.288600,0.221731,-0.000441,0.001022,-1.903973,0.002806,30,6756.613405
657,0.214292,0.296039,-0.004859,0.001200,-1.902871,0.002640,25,6762.582114
658,0.252424,0.257907,-0.000141,0.000488,-1.901571,0.000206,30,6768.765182
659,0.239596,0.270736,0.001111,0.000153,-1.899791,0.000380,30,6774.750778
660,0.212870,0.297461,-0.000333,0.000231,-1.898604,0.001062,30,6781.011594
661,0.205046,0.305286,0.000254,0.000111,-1.896761,0.000254,30,6787.064406
662,0.200367,0.309965,0.001642,0.000112,-1.893705,0.000644,30,6793.324251
663,0.219254,0.291078,-0.002313,0.000255,-1.891177,0.000775,30,6799.392865
664,0.200821,0.309510,0.003919,0.000255,-1.889761,0.000567,30,6805.621374
665,0.206648,0.303684,0.004642,0.000071,-1.887318,0.000554,30,6811.701137
666,0.211139,0.299193,-0.003683,0.000093,-1.884702,0.000668,30,6817.773579
667,0.210089,0.300243,0.003859,0.000137,-1.882845,0.000177,30,6823.804372
668,0.205350,0.304982,-0.005407,0.000151,-1.880369,0.002256,30,6829.919092
