episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
661,0.180725,-0.176941,-0.000165,0.000244,-1.182689,0.011555,1,3781.227969
662,0.168414,-0.164630,0.002878,0.000253,-1.183202,0.860574,2,3787.543009
663,0.176855,-0.173071,0.000019,0.000363,-1.183699,0.011654,1,3794.038461
664,0.177742,-0.173958,0.000168,0.000307,-1.184028,0.011438,1,3800.413401
665,0.177404,-0.173620,-0.000078,0.000345,-1.184361,0.010770,1,3806.629382
666,0.172404,-0.168620,0.000275,0.000315,-1.184867,0.298915,2,3812.850842
667,0.189030,-0.185246,0.000122,0.000603,-1.185342,0.013106,1,3819.144403
668,0.176545,-0.172761,-0.000004,0.000237,-1.185652,0.010844,1,3825.216455
669,0.176005,-0.172221,0.000055,0.000117,-1.185967,0.012080,1,3831.389615
670,0.186833,-0.183049,-0.000043,0.000551,-1.186286,0.013039,1,3837.510736
671,0.188094,-0.184310,0.000295,0.000571,-1.186609,0.013186,1,3843.660190
672,0.190029,-0.186245,-0.000165,0.000611,-1.186933,0.015037,1,3850.095988
673,0.187787,-0.184002,-0.000563,0.000392,-1.187262,0.013242,1,3856.731736
674,0.185557,-0.181773,0.000083,0.000291,-1.187594,0.013325,1,3863.357575
675,0.183450,-0.179666,0.000003,0.000237,-1.187929,0.017211,1,3870.598026
676,0.191027,-0.187243,0.000057,0.000486,-1.188265,0.013264,1,3878.429127
677,0.178742,-0.174958,0.000138,0.000315,-1.188601,0.014304,1,3886.164198
678,0.186331,-0.182547,-0.000080,0.000293,-1.188937,0.014284,1,3893.697783
679,0.185170,-0.181386,0.000008,0.000224,-1.189274,0.015237,1,3901.448297
680,0.184832,-0.181047,-0.000563,0.000205,-1.189613,0.015534,1,3909.131720
681,0.192595,-0.188810,0.000246,0.000259,-1.189953,0.013259,1,3916.598338
682,0.190913,-0.187129,0.000233,0.000317,-1.190294,0.017252,1,3924.504735
683,0.190139,-0.186355,-0.000076,0.000312,-1.190635,0.015347,1,3932.106168
684,0.182768,-0.178984,0.000035,0.000286,-1.190977,0.019350,1,3939.762829
685,0.196866,-0.193082,-0.000250,0.000167,-1.191318,0.018327,1,3947.513889
686,0.195087,-0.191302,0.000071,0.000118,-1.191661,0.017828,1,3955.324856
687,0.190924,-0.187140,-0.000066,0.000075,-1.192003,0.020934,1,3962.909779
688,0.201762,-0.197978,-0.000051,0.000263,-1.192347,0.023835,1,3970.688863
689,0.196371,-0.192587,0.000145,0.000144,-1.192692,0.022304,1,3978.314619
690,0.195633,-0.191849,-0.000127,0.000114,-1.193037,0.020310,1,3986.126141
691,0.196684,-0.192900,0.000035,0.000198,-1.193382,0.025159,1,3993.835005
692,0.199412,-0.195627,-0.000052,0.000156,-1.193722,0.020508,1,4001.792844
693,0.194079,-0.190295,-0.000020,0.000127,-1.194063,0.022568,1,4009.617929
694,0.194265,-0.190481,0.000038,0.000073,-1.194399,0.020433,1,4017.475660
695,0.194005,-0.190221,0.000249,0.000196,-1.194736,0.023242,1,4025.355361
696,0.189928,-0.186144,0.000086,0.000186,-1.195073,0.024343,1,4033.073785
697,0.193340,-0.189555,0.000147,0.000135,-1.195412,0.022433,1,4040.646799
698,0.191981,-0.188197,0.000049,0.000134,-1.195750,0.022291,1,4048.556467
699,0.200502,-0.196718,0.000061,0.000113,-1.196089,0.022432,1,4056.473807
700,0.189515,-0.185730,0.000206,0.000130,-1.196427,0.021434,1,4064.322054
701,0.196418,-0.192633,0.000308,0.000317,-1.196764,0.018823,1,4071.912537
702,0.194228,-0.190444,0.000054,0.000153,-1.197099,0.020531,1,4079.575107
703,0.197071,-0.193287,0.000167,0.000271,-1.197434,0.026221,1,4087.379295
704,0.194673,-0.190889,-0.000141,0.000297,-1.197769,0.022054,1,4095.069691
705,0.186595,-0.182810,0.000068,0.000199,-1.198101,0.018556,1,4102.763304
706,0.194619,-0.190834,0.000299,0.000262,-1.198433,0.021869,1,4110.599566
707,0.186009,-0.182225,0.000086,0.000193,-1.198763,0.021419,1,4118.279814
708,0.189085,-0.185301,0.000008,0.000141,-1.199093,0.017895,1,4126.036077
709,0.193629,-0.189845,-0.000176,0.000096,-1.199423,0.021485,1,4134.011228
710,0.192723,-0.188939,0.000142,0.000177,-1.199751,0.022688,1,4141.873297
711,0.195053,-0.191269,0.000075,0.000132,-1.200079,0.021739,1,4149.677720
712,0.194032,-0.190248,0.000293,0.000394,-1.200406,0.021531,1,4157.651319
713,0.195865,-0.192081,0.000112,0.000168,-1.200731,0.024223,1,4165.390459
714,0.192205,-0.188421,-0.000035,0.000116,-1.201057,0.022837,1,4173.181526
715,0.192760,-0.188976,-0.000132,0.000176,-1.201382,0.020590,1,4180.901353
716,0.199103,-0.195319,0.000221,0.000199,-1.201706,0.025758,1,4188.593758
717,0.202080,-0.198295,0.000159,0.000157,-1.202028,0.026507,1,4196.228261
718,0.206159,-0.202375,0.000184,0.000299,-1.202349,0.021983,1,4204.118529
719,0.196957,-0.193173,-0.000216,0.000146,-1.202669,0.023240,1,4211.691711
720,0.202147,-0.198362,-0.000102,0.000165,-1.202987,0.027726,1,4219.314777
721,0.202136,-0.198351,-0.000005,0.000091,-1.203305,0.025758,1,4226.930229
722,0.200606,-0.196822,0.000038,0.000069,-1.203621,0.029491,1,4234.652975
723,0.202569,-0.198785,0.000213,0.000116,-1.203937,0.032999,1,4242.251282
724,0.200987,-0.197202,0.000099,0.000089,-1.204252,0.025847,1,4249.953891
725,0.206719,-0.202935,0.000051,0.000131,-1.204566,0.024655,1,4257.451326
726,0.207861,-0.204077,0.000096,0.000141,-1.204880,0.030389,1,4265.178426
727,0.210216,-0.206432,0.000232,0.000154,-1.205193,0.026100,1,4272.973026
728,0.208862,-0.205078,-0.000177,0.000113,-1.205506,0.027749,1,4280.664528
729,0.205452,-0.201668,-0.000185,0.000102,-1.205818,0.038031,1,4288.119949
730,0.215076,-0.211292,0.000073,0.000143,-1.206130,0.032533,1,4295.892879
731,0.208952,-0.205167,-0.000055,0.000099,-1.206442,0.032184,1,4303.516389
732,0.216155,-0.212371,-0.000196,0.000184,-1.206753,0.037006,1,4311.216696
733,0.211619,-0.207835,0.000023,0.000122,-1.207065,0.037307,1,4318.916808
734,0.211569,-0.207785,0.000058,0.000163,-1.207375,0.033177,1,4326.545310
735,0.215213,-0.211428,-0.000103,0.000164,-1.207686,0.036303,1,4334.145181
736,0.216109,-0.212325,-0.000079,0.000137,-1.207996,0.032601,1,4341.583996
737,0.218202,-0.214417,0.000140,0.000162,-1.208306,0.042886,1,4349.200719
738,0.217983,-0.214199,0.000189,0.000150,-1.208615,0.036256,1,4356.797975
739,0.214236,-0.210451,0.000300,0.000123,-1.208923,0.044767,1,4364.386343
740,0.211092,-0.207308,-0.000045,0.000163,-1.209228,0.039469,1,4371.764921
741,0.216749,-0.212965,-0.000162,0.000119,-1.209529,0.036572,1,4379.329742
742,0.212525,-0.208740,0.000063,0.000185,-1.209829,0.034118,1,4386.834486
743,0.209170,-0.205386,-0.000003,0.000182,-1.210129,0.034529,1,4394.228416
744,0.207034,-0.203250,-0.000059,0.000231,-1.210430,0.037760,1,4401.705470
745,0.207360,-0.203576,0.000092,0.000210,-1.210730,0.032557,1,4409.329712
746,0.210514,-0.206730,-0.000012,0.000150,-1.211030,0.033398,1,4416.973092
747,0.208737,-0.204952,-0.000042,0.000104,-1.211331,0.032529,1,4424.692640
748,0.209330,-0.205546,0.000038,0.000093,-1.211630,0.034316,1,4432.268439
749,0.205013,-0.201229,0.000140,0.000110,-1.211928,0.030516,1,4440.037203
750,0.204939,-0.201155,0.000042,0.000114,-1.212226,0.032501,1,4447.526109
751,0.199787,-0.196003,-0.000267,0.000203,-1.212524,0.027840,1,4455.100856
752,0.200763,-0.196979,0.000262,0.000166,-1.212822,0.027152,1,4462.870369
753,0.194189,-0.190405,0.000202,0.000191,-1.213118,0.026551,1,4470.674850
754,0.196039,-0.192255,-0.000097,0.000196,-1.213412,0.025192,1,4478.392445
755,0.207327,-0.203542,0.000208,0.000161,-1.213706,0.030990,1,4486.164705
756,0.207765,-0.203980,-0.000075,0.000266,-1.213998,0.021649,1,4493.992845
757,0.200205,-0.196421,0.000016,0.000135,-1.214289,0.025011,1,4501.907561
758,0.201943,-0.198159,0.000187,0.000146,-1.214580,0.024723,1,4509.594902
759,0.204897,-0.201112,0.000412,0.000244,-1.214868,0.023830,1,4517.391052
760,0.202184,-0.198399,0.000173,0.000109,-1.215154,0.025405,1,4525.133140
761,0.204849,-0.201065,0.000196,0.000194,-1.215439,0.027502,1,4532.894743
762,0.204814,-0.201030,0.000172,0.000217,-1.215723,0.021640,1,4540.791326
763,0.199382,-0.195598,-0.000012,0.000108,-1.216006,0.026495,1,4548.503357
764,0.198742,-0.194958,-0.000045,0.000117,-1.216289,0.024492,1,4556.246112
765,0.203675,-0.199891,-0.000100,0.000148,-1.216571,0.032605,1,4563.720987
766,0.207913,-0.204129,-0.000019,0.000165,-1.216853,0.028234,1,4570.809652
767,0.205082,-0.201298,0.000067,0.000101,-1.217134,0.035300,1,4578.424716
768,0.204731,-0.200947,-0.000117,0.000098,-1.217415,0.027867,1,4586.336935
769,0.208243,-0.204458,0.000087,0.000146,-1.217696,0.029985,1,4594.356240
770,0.211495,-0.207710,-0.000049,0.000144,-1.217975,0.032816,1,4602.137881
771,0.205040,-0.201256,-0.000103,0.000061,-1.218255,0.032300,1,4610.403758
772,0.210316,-0.206532,0.000155,0.000096,-1.218534,0.032121,1,4618.487369
773,0.216131,-0.212347,0.000429,0.000216,-1.218813,0.038267,1,4626.265825
774,0.217145,-0.213361,-0.000279,0.000179,-1.219092,0.033047,1,4634.014639
775,0.213952,-0.210168,-0.000012,0.000120,-1.219370,0.037584,1,4641.665888
776,0.219674,-0.215890,-0.000195,0.000137,-1.219648,0.038956,1,4649.392198
777,0.220417,-0.216633,-0.000270,0.000215,-1.219926,0.039982,1,4657.293827
778,0.219189,-0.215405,-0.000108,0.000161,-1.220203,0.036073,1,4665.105645
779,0.222579,-0.218795,-0.000184,0.000191,-1.220480,0.036984,1,4672.663103
780,0.222912,-0.219127,0.000214,0.000149,-1.220757,0.035421,1,4680.535741
781,0.220115,-0.216331,-0.000054,0.000080,-1.221034,0.041983,1,4688.108785
782,0.228884,-0.225100,-0.000047,0.000194,-1.221311,0.043475,1,4695.561320
783,0.223255,-0.219471,0.000123,0.000140,-1.221588,0.045840,1,4703.165740
784,0.232219,-0.228435,0.000051,0.000184,-1.221865,0.039540,1,4710.855988
785,0.234111,-0.230327,-0.000006,0.000200,-1.222142,0.034603,1,4717.521970
786,0.234079,-0.230295,0.000061,0.000225,-1.222418,0.039744,1,4723.793981
787,0.225251,-0.221466,0.000055,0.000151,-1.222695,0.047106,1,4730.266381
788,0.226743,-0.222959,-0.000061,0.000153,-1.222970,0.042331,1,4736.655096
789,0.229303,-0.225519,-0.000221,0.000191,-1.223242,0.043533,1,4742.846093
790,0.223167,-0.219383,-0.000158,0.000219,-1.223514,0.043424,1,4749.226378
791,0.233708,-0.229924,0.000109,0.000126,-1.223786,0.045631,1,4755.609690
792,0.222102,-0.218318,0.000154,0.000277,-1.224058,0.047074,1,4762.004359
793,0.229293,-0.225509,-0.000149,0.000148,-1.224328,0.046391,1,4768.378710
794,0.224092,-0.220307,0.000339,0.000218,-1.224598,0.041009,1,4774.639562
795,0.223554,-0.219770,-0.000016,0.000231,-1.224869,0.041575,1,4780.708737
796,0.224767,-0.220983,0.000019,0.000134,-1.225138,0.042715,1,4786.729430
797,0.217092,-0.213308,0.000052,0.000274,-1.225407,0.041096,1,4792.915983
798,0.222241,-0.218457,0.000017,0.000217,-1.225676,0.033445,1,4799.161443
799,0.219196,-0.215412,0.000045,0.000143,-1.225943,0.037557,1,4805.378353
800,0.219580,-0.215796,0.000193,0.000134,-1.226209,0.036656,1,4811.694609
